"Caller","Callee"
"android.view.ViewRootImpl.enableHardwareAcceleration(WindowManager.LayoutParams)","android.view.ViewRootImpl.surfaceInsets"
"android.view.ViewRootImpl.enableHardwareAcceleration(WindowManager.LayoutParams)","android.view.ViewRootImpl.right"
"android.view.ViewRootImpl.enableHardwareAcceleration(WindowManager.LayoutParams)","android.view.ViewRootImpl.OPAQUE"
"android.view.ViewRootImpl.enableHardwareAcceleration(WindowManager.LayoutParams)","android.view.ViewRootImpl.format"
"android.view.ViewRootImpl.enableHardwareAcceleration(WindowManager.LayoutParams)","android.view.ViewRootImpl.PRIVATE_FLAG_FAKE_HARDWARE_ACCELERATED"
"android.view.ViewRootImpl.enableHardwareAcceleration(WindowManager.LayoutParams)","android.view.ViewRootImpl.left"
"android.view.ViewRootImpl.enableHardwareAcceleration(WindowManager.LayoutParams)","android.view.ViewRootImpl.top"
"android.view.ViewRootImpl.enableHardwareAcceleration(WindowManager.LayoutParams)","android.view.ViewRootImpl.LayoutParams"
"android.view.ViewRootImpl.enableHardwareAcceleration(WindowManager.LayoutParams)","android.view.ViewRootImpl.mHardwareAccelerationRequested"
"android.view.ViewRootImpl.enableHardwareAcceleration(WindowManager.LayoutParams)","android.view.ViewRootImpl.FLAG_HARDWARE_ACCELERATED"
"android.view.ViewRootImpl.dispatchMoved(int, int)","android.view.ViewRootImpl.x"
"android.view.ViewRootImpl.dispatchMoved(int, int)","android.view.ViewRootImpl.y"
"android.view.ViewRootImpl.executeCommand(String, String, ParcelFileDescriptor)","android.view.ViewRootImpl.PERMISSION_GRANTED"
"android.view.ViewRootImpl.executeCommand(String, String, ParcelFileDescriptor)","android.view.ViewRootImpl.mView"
"android.view.ViewRootImpl.destroyHardwareResources()","android.view.ViewRootImpl.mHardwareRenderer"
"android.view.ViewRootImpl.performLayout(WindowManager.LayoutParams, int, int)","android.view.ViewRootImpl.TRACE_TAG_VIEW"
"android.view.ViewRootImpl.focusableViewAvailable(View)","android.view.ViewRootImpl.FOCUS_AFTER_DESCENDANTS"
"android.view.ViewRootImpl.handleDragEvent(DragEvent)","android.view.ViewRootImpl.mAction"
"android.view.ViewRootImpl.handleDragEvent(DragEvent)","android.view.ViewRootImpl.ACTION_DRAG_EXITED"
"android.view.ViewRootImpl.handleDragEvent(DragEvent)","android.view.ViewRootImpl.ACTION_DROP"
"android.view.ViewRootImpl.handleDragEvent(DragEvent)","android.view.ViewRootImpl.x"
"android.view.ViewRootImpl.handleDragEvent(DragEvent)","android.view.ViewRootImpl.ACTION_DRAG_ENDED"
"android.view.ViewRootImpl.handleDragEvent(DragEvent)","android.view.ViewRootImpl.ACTION_DRAG_STARTED"
"android.view.ViewRootImpl.handleDragEvent(DragEvent)","android.view.ViewRootImpl.y"
"android.view.ViewRootImpl.handleDragEvent(DragEvent)","android.view.ViewRootImpl.ACTION_DRAG_LOCATION"
"android.view.ViewRootImpl.handleDragEvent(DragEvent)","android.view.ViewRootImpl.mClipDescription"
"android.view.ViewRootImpl.handleDragEvent(DragEvent)","android.view.ViewRootImpl.mX"
"android.view.ViewRootImpl.handleDragEvent(DragEvent)","android.view.ViewRootImpl.mY"
"android.view.ViewRootImpl.leaveTouchMode()","android.view.ViewRootImpl.FOCUS_AFTER_DESCENDANTS"
"android.view.ViewRootImpl.leaveTouchMode()","android.view.ViewRootImpl.FOCUS_DOWN"
"android.view.ViewRootImpl.ensureTouchMode(boolean)","android.view.ViewRootImpl.mInTouchMode"
"android.view.ViewRootImpl.getLayoutDirection()","android.view.ViewRootImpl.LAYOUT_DIRECTION_RESOLVED_DEFAULT"
"android.view.ViewRootImpl.getCommonPredecessor(View, View)","android.view.ViewRootImpl.mParent"
"android.view.ViewRootImpl.sendKeyDownOrRepeat(long, int, int)","android.view.ViewRootImpl.ACTION_DOWN"
"android.view.ViewRootImpl.sendKeyDownOrRepeat(long, int, int)","android.view.ViewRootImpl.FLAG_FALLBACK"
"android.view.ViewRootImpl.dispatchInputEvent(InputEvent, InputEventReceiver)","android.view.ViewRootImpl.arg1"
"android.view.ViewRootImpl.dispatchInputEvent(InputEvent, InputEventReceiver)","android.view.ViewRootImpl.arg2"
"android.view.ViewRootImpl.isTerminalInputEvent(InputEvent)","android.view.ViewRootImpl.ACTION_HOVER_EXIT"
"android.view.ViewRootImpl.isTerminalInputEvent(InputEvent)","android.view.ViewRootImpl.ACTION_UP"
"android.view.ViewRootImpl.isTerminalInputEvent(InputEvent)","android.view.ViewRootImpl.ACTION_CANCEL"
"android.view.ViewRootImpl.getAccessibilityFocusedDrawable()","android.view.ViewRootImpl.mContext"
"android.view.ViewRootImpl.getAccessibilityFocusedDrawable()","android.view.ViewRootImpl.mAccessibilityFocusDrawable"
"android.view.ViewRootImpl.getAccessibilityFocusedDrawable()","android.view.ViewRootImpl.resourceId"
"android.view.ViewRootImpl.removeView(View)","android.view.ViewRootImpl.target"
"android.view.ViewRootImpl.removeView(View)","android.view.ViewRootImpl.CALLBACK_ANIMATION"
"android.view.ViewRootImpl.requestTransparentRegion(View)","android.view.ViewRootImpl.mPrivateFlags"
"android.view.ViewRootImpl.requestTransparentRegion(View)","android.view.ViewRootImpl.PFLAG_REQUEST_TRANSPARENT_REGIONS"
"android.view.ViewRootImpl.finishInputEvent(QueuedInputEvent)","android.view.ViewRootImpl.mReceiver"
"android.view.ViewRootImpl.finishInputEvent(QueuedInputEvent)","android.view.ViewRootImpl.mEvent"
"android.view.ViewRootImpl.finishInputEvent(QueuedInputEvent)","android.view.ViewRootImpl.FLAG_FINISHED_HANDLED"
"android.view.ViewRootImpl.finishInputEvent(QueuedInputEvent)","android.view.ViewRootImpl.TRACE_TAG_VIEW"
"android.view.ViewRootImpl.finishInputEvent(QueuedInputEvent)","android.view.ViewRootImpl.mFlags"
"android.view.ViewRootImpl.executeActions(Handler)","android.view.ViewRootImpl.action"
"android.view.ViewRootImpl.executeActions(Handler)","android.view.ViewRootImpl.delay"
"android.view.ViewRootImpl.onProcess(QueuedInputEvent)","android.view.ViewRootImpl.mEvent"
"android.view.ViewRootImpl.onProcess(QueuedInputEvent)","android.view.ViewRootImpl.SOURCE_CLASS_JOYSTICK"
"android.view.ViewRootImpl.onProcess(QueuedInputEvent)","android.view.ViewRootImpl.SOURCE_CLASS_TRACKBALL"
"android.view.ViewRootImpl.onProcess(QueuedInputEvent)","android.view.ViewRootImpl.SOURCE_TOUCH_NAVIGATION"
"android.view.ViewRootImpl.onProcess(QueuedInputEvent)","android.view.ViewRootImpl.FLAG_RESYNTHESIZED"
"android.view.ViewRootImpl.onProcess(QueuedInputEvent)","android.view.ViewRootImpl.mFlags"
"android.view.ViewRootImpl.onProcess(QueuedInputEvent)","android.view.ViewRootImpl.FLAG_UNHANDLED"
"android.view.ViewRootImpl.getAccessibilityFocusedRect(Rect)","android.view.ViewRootImpl.mContext"
"android.view.ViewRootImpl.getAccessibilityFocusedRect(Rect)","android.view.ViewRootImpl.mAttachInfo"
"android.view.ViewRootImpl.invalidateChildInParent(int[], Rect)","android.view.ViewRootImpl.mIgnoreDirtyState"
"android.view.ViewRootImpl.invalidateChildInParent(int[], Rect)","android.view.ViewRootImpl.mScalingRequired"
"android.view.ViewRootImpl.invalidateChildInParent(int[], Rect)","android.view.ViewRootImpl.mApplicationScale"
"android.view.ViewRootImpl.invalidateChildInParent(int[], Rect)","android.view.ViewRootImpl.mSetIgnoreDirtyState"
"android.view.ViewRootImpl.process(MotionEvent)","android.view.ViewRootImpl.ACTION_MOVE"
"android.view.ViewRootImpl.process(MotionEvent)","android.view.ViewRootImpl.KEYCODE_UNKNOWN"
"android.view.ViewRootImpl.process(MotionEvent)","android.view.ViewRootImpl.AXIS_X"
"android.view.ViewRootImpl.process(MotionEvent)","android.view.ViewRootImpl.ACTION_DOWN"
"android.view.ViewRootImpl.process(MotionEvent)","android.view.ViewRootImpl.AXIS_Y"
"android.view.ViewRootImpl.process(MotionEvent)","android.view.ViewRootImpl.ACTION_UP"
"android.view.ViewRootImpl.process(MotionEvent)","android.view.ViewRootImpl.ACTION_CANCEL"
"android.view.ViewRootImpl.getHostVisibility()","android.view.ViewRootImpl.GONE"
"android.view.ViewRootImpl.findAccessibilityNodeInfosByViewId(long, String, Region, int, IAccessibilityInteractionConnectionCallback, int, int, long, MagnificationSpec)","android.view.ViewRootImpl.mView"
"android.view.ViewRootImpl.loadSystemProperties()","android.view.ViewRootImpl.mHasWindowFocus"
"android.view.ViewRootImpl.loadSystemProperties()","android.view.ViewRootImpl.DEBUG_LAYOUT_PROPERTY"
"android.view.ViewRootImpl.loadSystemProperties()","android.view.ViewRootImpl.mHardwareRenderer"
"android.view.ViewRootImpl.loadSystemProperties()","android.view.ViewRootImpl.mDebugLayout"
"android.view.ViewRootImpl.loadSystemProperties()","android.view.ViewRootImpl.HARDWARE"
"android.view.ViewRootImpl.relayoutWindow(WindowManager.LayoutParams, int, boolean)","android.view.ViewRootImpl.VERSION_CODES"
"android.view.ViewRootImpl.relayoutWindow(WindowManager.LayoutParams, int, boolean)","android.view.ViewRootImpl.ICE_CREAM_SANDWICH"
"android.view.ViewRootImpl.relayoutWindow(WindowManager.LayoutParams, int, boolean)","android.view.ViewRootImpl.Build"
"android.view.ViewRootImpl.relayoutWindow(WindowManager.LayoutParams, int, boolean)","android.view.ViewRootImpl.os"
"android.view.ViewRootImpl.relayoutWindow(WindowManager.LayoutParams, int, boolean)","android.view.ViewRootImpl.mApplicationScale"
"android.view.ViewRootImpl.relayoutWindow(WindowManager.LayoutParams, int, boolean)","android.view.ViewRootImpl.type"
"android.view.ViewRootImpl.relayoutWindow(WindowManager.LayoutParams, int, boolean)","android.view.ViewRootImpl.seq"
"android.view.ViewRootImpl.getValidLayoutRequesters(ArrayList, boolean)","android.view.ViewRootImpl.mViewFlags"
"android.view.ViewRootImpl.getValidLayoutRequesters(ArrayList, boolean)","android.view.ViewRootImpl.PFLAG_FORCE_LAYOUT"
"android.view.ViewRootImpl.getValidLayoutRequesters(ArrayList, boolean)","android.view.ViewRootImpl.mParent"
"android.view.ViewRootImpl.getValidLayoutRequesters(ArrayList, boolean)","android.view.ViewRootImpl.VISIBILITY_MASK"
"android.view.ViewRootImpl.getValidLayoutRequesters(ArrayList, boolean)","android.view.ViewRootImpl.GONE"
"android.view.ViewRootImpl.getValidLayoutRequesters(ArrayList, boolean)","android.view.ViewRootImpl.mPrivateFlags"
"android.view.ViewRootImpl.getValidLayoutRequesters(ArrayList, boolean)","android.view.ViewRootImpl.mAttachInfo"
"android.view.ViewRootImpl.forward(QueuedInputEvent)","android.view.ViewRootImpl.mEvent"
"android.view.ViewRootImpl.forward(QueuedInputEvent)","android.view.ViewRootImpl.FLAG_DEFERRED"
"android.view.ViewRootImpl.forward(QueuedInputEvent)","android.view.ViewRootImpl.mNext"
"android.view.ViewRootImpl.forward(QueuedInputEvent)","android.view.ViewRootImpl.mFlags"
"android.view.ViewRootImpl.enqueue(QueuedInputEvent)","android.view.ViewRootImpl.TRACE_TAG_INPUT"
"android.view.ViewRootImpl.enqueue(QueuedInputEvent)","android.view.ViewRootImpl.mNext"
"android.view.ViewRootImpl.getLastTouchPoint(Point)","android.view.ViewRootImpl.x"
"android.view.ViewRootImpl.getLastTouchPoint(Point)","android.view.ViewRootImpl.y"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.WRAP_CONTENT"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.touchableRegion"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.flags"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mInTouchMode"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.systemUiVisibility"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.SOFT_INPUT_ADJUST_UNSPECIFIED"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mSurface"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mGivenInternalInsets"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.RELAYOUT_RES_FIRST_TIME"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.format"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.TRANSLUCENT"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mRecomputeGlobalAttributes"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mSystemUiVisibility"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.SYSTEM_UI_LAYOUT_FLAGS"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.RELAYOUT_RES_ANIMATING"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.VISIBLE"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mHasWindowFocus"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mHardwareRenderer"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.TYPE_INPUT_METHOD"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mViewVisibilityChanged"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.SOFT_INPUT_ADJUST_RESIZE"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.contentInsets"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.x"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.left"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.SOFT_INPUT_ADJUST_PAN"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.y"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.RELAYOUT_RES_IN_TOUCH_MODE"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.LAYOUT_DIRECTION_INHERIT"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.height"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.EXACTLY"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.GONE"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.PFLAG_REQUEST_TRANSPARENT_REGIONS"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.TYPE_STATUS_BAR_PANEL"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.width"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mHasNonEmptyGivenInternalInsets"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.visibleInsets"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mSurfaceLock"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.type"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.softInputMode"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mWindowVisibility"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.seq"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mOverscanRequested"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mWindowLeft"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mWindowTop"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.LayoutParams"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mTurnOffWindowResizeAnim"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.subtreeSystemUiVisibility"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.widthPixels"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mForceReportNewAttributes"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mHandler"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.SOFT_INPUT_MASK_ADJUST"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.privateFlags"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mUse32BitDrawingCache"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.verticalWeight"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.heightPixels"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.FLAG_LAYOUT_IN_OVERSCAN"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.top"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.PRIVATE_FLAG_COMPATIBLE_WINDOW"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mPrivateFlags"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.out"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mScrollContainers"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.mTreeObserver"
"android.view.ViewRootImpl.performTraversals()","android.view.ViewRootImpl.horizontalWeight"
"android.view.ViewRootImpl.doTraversal()","android.view.ViewRootImpl.TRACE_TAG_VIEW"
"android.view.ViewRootImpl.playSoundEffect(int)","android.view.ViewRootImpl.CLICK"
"android.view.ViewRootImpl.playSoundEffect(int)","android.view.ViewRootImpl.NAVIGATION_LEFT"
"android.view.ViewRootImpl.playSoundEffect(int)","android.view.ViewRootImpl.NAVIGATION_UP"
"android.view.ViewRootImpl.playSoundEffect(int)","android.view.ViewRootImpl.NAVIGATION_DOWN"
"android.view.ViewRootImpl.playSoundEffect(int)","android.view.ViewRootImpl.NAVIGATION_RIGHT"
"android.view.ViewRootImpl.run()","android.view.ViewRootImpl.TYPE_WINDOW_CONTENT_CHANGED"
"android.view.ViewRootImpl.doProcessInputEvents()","android.view.ViewRootImpl.TRACE_TAG_INPUT"
"android.view.ViewRootImpl.doProcessInputEvents()","android.view.ViewRootImpl.mNext"
"android.view.ViewRootImpl.ensureNoConnection()","android.view.ViewRootImpl.mAccessibilityWindowId"
"android.view.ViewRootImpl.ensureNoConnection()","android.view.ViewRootImpl.UNDEFINED_ITEM_ID"
"android.view.ViewRootImpl.handleOutOfResourcesException(Surface.OutOfResourcesException)","android.view.ViewRootImpl.SYSTEM_UID"
"android.view.ViewRootImpl.removeCallbacks(Runnable)","android.view.ViewRootImpl.action"
"android.view.ViewRootImpl.recycleQueuedInputEvent(QueuedInputEvent)","android.view.ViewRootImpl.mReceiver"
"android.view.ViewRootImpl.recycleQueuedInputEvent(QueuedInputEvent)","android.view.ViewRootImpl.mEvent"
